Section ID,Codigo Curso,Tipo Sesion,Liga,Ciclo,Profesor ID,Aula ID,Franjas Horarias,Alumnos Proyectados
1836,ISIA125,T,1,10,342,77,"1,2",17
1830,ISIA126,T,1,10,342,70,3,50
1832,ISIA126,P,1,10,342,83,"4,5,6,7",25
1791,ISIA117,P,1,8,342,79,"10,11",19
1833,ISIA126,P,1,10,342,86,"12,13,14,15",25
1831,ISIA126,T,2,10,342,90,63,49
1835,ISIA126,P,2,10,342,70,"66,67,68,69",24
1834,ISIA126,P,2,10,342,82,"74,75,76,77",25
1783,ICSI678,T,1,8,344,72,"14,15",60
1825,ISIA124,T,2,10,344,71,16,37
1784,ICSI678,P,1,8,344,92,"20,21",60
1822,ISIA132,P,1,10,344,72,"26,27,28,29",20
-13,ICSI678,L,1,8,344,65,"42,43",30
1829,ISIA124,P,2,10,344,71,"45,46,47,48",18
1828,ISIA124,P,2,10,344,80,"49,50,51,52",19
1823,ISIA132,L,1,10,344,49,"57,58,59,60",20
1785,ICSI678,L,1,8,344,64,"62,63",30
1824,ISIA124,T,1,10,344,74,64,38
1827,ISIA124,P,1,10,344,74,"67,68,69,70",19
1826,ISIA124,P,1,10,344,83,"76,77,78,79",19
1647,ICSI673,T,1,4,346,75,"63,64",53
1648,ICSI673,T,2,4,346,71,"79,80",52
1749,ISIA114,L,2,7,349,66,"38,39",28
1748,ISIA114,L,1,7,349,65,"74,75",28
1755,ICSI677,T,1,7,350,71,"14,15",42
1756,ICSI677,T,2,7,350,80,"18,19",42
1758,ICSI677,L,1,7,350,66,"34,35,36,37",21
1757,ICSI677,L,1,7,350,64,"49,50,51,52",21
1759,ICSI677,L,2,7,350,65,"61,62,63,64",21
1760,ICSI677,L,2,7,350,66,"82,83,84,85",21
1563,ISIA100,T,1,1,351,72,"3,4",40
1594,ADMI779,T,1,2,351,69,"5,6",49
1596,ADMI779,T,3,2,351,68,"9,10",48
1597,ADMI779,T,4,2,351,77,"15,16",48
1564,ISIA100,T,2,1,351,73,"17,18",40
1565,ISIA100,P,1,1,351,81,"29,30,31,32",40
1601,ADMI779,P,4,2,351,70,"45,46,47,48",48
1595,ADMI779,T,2,2,351,74,"50,51",48
1598,ADMI779,P,1,2,351,80,"61,62,63,64",49
1599,ADMI779,P,2,2,351,81,"81,82,83,84",48
1566,ISIA100,P,2,1,354,73,"29,30,31,32",40
1675,ISIA103,T,2,4,355,77,"4,5",60
1677,ISIA103,P,2,4,355,71,"6,7",60
1637,ICSI672,L,1,3,355,66,"14,15",22
1638,ICSI672,L,1,3,355,65,"34,35",21
1674,ISIA103,T,1,4,355,78,"41,42",60
1636,ICSI672,P,2,3,355,70,"85,86",42
1640,ICSI672,L,2,3,355,64,"88,89",21
1676,ISIA103,P,1,4,355,74,"91,92",60
1639,ICSI672,L,2,3,355,65,"94,95",21
1808,ISIA122,P,1,9,356,91,"2,3,4,5",24
1805,ISIA123,T,1,9,356,78,"7,8",42
1788,ISIA117,T,1,8,356,82,"9,10",19
1807,ISIA123,P,1,9,356,80,"11,12,13,14",21
1790,ISIA117,T,3,8,356,78,"15,16",18
1750,ISIA113,T,1,7,356,74,"17,18",35
1806,ISIA123,P,1,9,356,75,"29,30,31,32",21
1751,ISIA113,T,2,7,356,69,"50,51",35
1809,ISIA122,P,1,9,356,68,"52,53,54,55",24
1753,ISIA113,L,1,7,356,50,"58,59",2
1789,ISIA117,T,2,8,356,68,"61,62",18
1793,ISIA117,P,3,8,356,73,"63,64",18
1792,ISIA117,P,2,8,356,69,"66,67",18
1752,ISIA113,L,1,7,356,48,"70,71",2
1754,ISIA113,L,2,7,356,52,"78,79",1
1547,ICSI506,T,2,1,357,69,"1,2",40
1549,ICSI506,P,2,1,357,73,"33,34,35,36",40
1546,ICSI506,T,1,1,357,72,"50,51",40
1846,ISIA107,T,3,6,358,74,"2,3",30
1716,ISIA107,T,1,6,358,75,"15,16",60
1718,ISIA107,L,1,6,358,66,"28,29,30,31",30
1847,ISIA107,T,3,6,358,78,"47,48",30
1719,ISIA107,L,1,6,358,66,"49,50,51,52",30
1717,ISIA107,T,2,6,358,68,"63,64",60
-1,ISIA107,L,1,6,358,50,"65,66,67,68",15
1776,ISIA116,T,2,8,358,72,"79,80",50
-2,ISIA107,L,1,6,358,51,"84,85,86,87",15
1721,ISIA107,L,2,6,358,66,"88,89,90,91",30
1720,ISIA107,L,2,6,358,66,"92,93,94,95",30
1619,ISIA101,T,2,3,360,84,"14,15",40
1618,ISIA101,T,1,3,360,75,"46,47",40
1620,ISIA101,P,1,3,360,71,"53,54,55",40
1621,ISIA101,P,2,3,360,74,"81,82,83",40
1814,ISIA129,P,1,10,361,81,"8,9,10,11",20
1815,ISIA129,L,1,10,361,49,"45,46,47,48",20
1581,HUMA1181,T,2,2,362,69,"3,4",60
1584,HUMA1181,P,2,2,362,68,"5,6",60
1582,HUMA1181,T,3,2,362,74,"11,12",60
1580,HUMA1181,T,1,2,362,68,"14,15",60
1585,HUMA1181,P,3,2,362,70,"36,37",60
1583,HUMA1181,P,1,2,362,75,"79,80",60
1588,CIEN768,T,3,2,363,73,"4,5",58
1586,CIEN768,T,1,2,363,75,"10,11",58
1587,CIEN768,T,2,2,363,69,"15,16",58
1590,CIEN768,P,1,2,363,73,"45,46,47,48",58
1589,CIEN768,T,4,2,363,78,"62,63",58
1591,CIEN768,P,2,2,363,73,"77,78,79,80",58
1593,CIEN768,P,4,2,363,75,"81,82,83,84",58
1592,CIEN768,P,3,2,363,88,"90,91,92,93",58
1629,CIEN769,T,1,3,364,72,"62,63",55
1630,CIEN769,P,1,3,364,73,"81,82,83,84",55
1631,CIEN769,L,1,3,364,65,"85,86,87,88",28
1632,CIEN769,L,1,3,364,64,"91,92,93,94",27
1682,HUMA1183,T,1,4,365,83,48,60
1844,HUMA1183,T,2,4,365,69,49,60
1845,HUMA1183,P,2,4,365,69,"61,62",60
1683,HUMA1183,P,1,4,365,84,"95,96",60
1786,ISIA118,T,1,8,366,73,"7,8",30
1787,ISIA118,P,1,8,366,70,"12,13",30
1568,HUMA900,T,2,1,368,72,49,40
1567,HUMA900,T,1,1,368,74,61,40
1569,HUMA900,P,1,1,368,71,"66,67",40
1570,HUMA900,P,2,1,368,77,"78,79",40
1600,ADMI779,P,3,2,369,81,"61,62,63,64",48
1556,CIEN753,T,2,1,372,75,"3,4",40
1558,CIEN753,P,2,1,372,72,"6,7,8,9",40
1571,CIEN754,T,1,2,372,73,"12,13",53
1555,CIEN753,T,1,1,372,70,"15,16",40
1572,CIEN754,T,2,2,372,71,"34,35",53
1575,CIEN754,P,2,2,372,68,"36,37,38,39",53
1557,CIEN753,P,1,1,372,72,"45,46,47,48",40
1573,CIEN754,T,3,2,372,71,"50,51",53
1576,CIEN754,P,3,2,372,71,"81,82,83,84",53
1574,CIEN754,P,1,2,372,73,"86,87,88,89",53
1577,HUMA1180,P,1,2,374,68,"1,2,3,4",60
1559,HUMA1179,T,1,1,374,70,"6,7",40
1561,HUMA1179,P,1,1,374,72,"10,11,12,13",40
1579,HUMA1180,P,3,2,374,74,"25,26,27,28",60
1560,HUMA1179,T,2,1,374,74,"47,48",40
1578,HUMA1180,P,2,2,374,69,"52,53,54,55",60
1562,HUMA1179,P,2,1,374,68,"81,82,83,84",40
1731,HUMA1185,T,2,6,375,74,"4,5",50
1730,HUMA1185,T,1,6,375,74,"9,10",50
1732,HUMA1185,P,1,6,375,69,"12,13",50
1733,HUMA1185,P,2,6,375,82,"15,16",50
1642,HUMA1182,T,2,3,376,73,6,27
1645,HUMA1182,P,2,3,376,73,"49,50",27
1643,HUMA1182,T,3,3,376,70,64,26
1641,HUMA1182,T,1,3,376,73,66,27
1644,HUMA1182,P,1,3,376,72,"68,69",27
1646,HUMA1182,P,3,3,376,70,"78,79",26
1816,ISIA131,P,1,10,377,79,"22,23,24,25",20
1817,ISIA131,L,1,10,377,53,"84,85,86,87",20
1614,CIEN755,T,1,3,378,75,"7,8",35
1615,CIEN755,T,2,3,378,70,"10,11",34
1543,CIEN752,T,2,1,378,74,"15,16",40
1545,CIEN752,P,2,1,378,78,"25,26,27,28",40
1617,CIEN755,P,2,3,378,69,"34,35,36,37",34
1616,CIEN755,P,1,3,378,70,"49,50,51,52",35
1542,CIEN752,T,1,1,378,79,"62,63",40
1544,CIEN752,P,1,1,378,69,"77,78,79,80",40
1655,HUMA1184,T,1,4,379,70,"4,5",60
1657,HUMA1184,P,1,4,379,73,"15,16",60
1656,HUMA1184,T,2,4,379,83,"63,64",60
1658,HUMA1184,P,2,4,379,72,"83,84",60
