Section ID,Codigo Curso,Tipo Sesion,Liga,Ciclo,Profesor ID,Aula ID,Franjas Horarias,Alumnos Proyectados
1726,ISIA108,L,1,6,338,65,"51,52",25
1688,ISIA106,L,2,5,338,64,"53,54",21
1686,ISIA106,L,1,5,338,64,"63,64",22
1728,ISIA108,L,2,6,338,64,"66,67",25
1729,ISIA108,L,2,6,338,64,"79,80",25
1798,ISIA120,T,1,9,339,70,"18,19",55
1800,ISIA120,L,1,9,339,66,"20,21,22,23",30
-14,ISIA120,L,1,9,339,66,"24,25,26,27",25
1776,ISIA116,T,2,8,339,73,"31,32",50
1780,ICSI546,T,2,8,339,71,33,35
1611,ICSI509,L,3,2,339,48,"35,36,37,38",17
1775,ISIA116,T,1,8,339,81,"40,41",50
1779,ICSI546,T,1,8,339,72,45,35
1607,ICSI509,L,1,2,339,48,"50,51,52,53",17
1608,ICSI509,L,2,2,339,47,"58,59,60,61",17
1781,ICSI546,P,1,8,339,74,"63,64",35
1782,ICSI546,P,2,8,339,74,"68,69",35
1778,ISIA116,L,2,8,339,64,"72,73,74,75",30
-12,ISIA116,L,2,8,339,48,"77,78,79,80",20
1605,ICSI509,L,1,2,339,48,"83,84,85,86",18
1610,ICSI509,L,2,2,339,49,"87,88,89,90",17
1606,ICSI509,L,1,2,339,48,"93,94,95,96",18
1696,ISIA106A,P,1,5,340,90,"17,18",60
1697,ISIA106A,L,1,5,340,65,"21,22",21
1698,ISIA106A,L,1,5,340,65,"26,27",21
1714,ISIA109,L,2,6,340,64,"36,37,38,39",26
1701,CIEN746,T,2,5,340,74,"41,42",32
1851,ISIA106A,P,2,5,340,90,"45,46",3
1754,ISIA113,L,2,7,340,63,"47,48",1
1700,CIEN746,T,1,5,340,74,"49,50",33
1715,ISIA109,L,2,6,340,64,"57,58,59,60",26
1752,ISIA113,L,1,7,340,52,"61,62",2
1753,ISIA113,L,1,7,340,60,"65,66",2
1713,ISIA109,L,1,6,340,65,"67,68,69,70",26
1712,ISIA109,L,1,6,340,66,"71,72,73,74",26
1703,CIEN746,P,2,5,340,70,"77,78",32
1702,CIEN746,P,1,5,340,87,"79,80",33
1660,ICSI674,T,2,4,341,74,"14,15",60
1662,ICSI674,P,2,4,341,68,"23,24",60
1613,ICSI509,L,3,2,341,60,"35,36,37,38",17
1810,ISIA127,P,1,10,341,73,"41,42,43,44",20
1603,ICSI509,T,2,2,341,72,"47,48",52
1659,ICSI674,T,1,4,341,68,"52,53",60
1661,ICSI674,P,1,4,341,72,"57,58",60
1609,ICSI509,L,2,2,341,49,"59,60,61,62",17
1811,ISIA127,L,1,10,341,47,"70,71,72,73",20
1831,ISIA126,T,2,10,342,83,14,49
1835,ISIA126,P,2,10,342,87,"29,30,31,32",24
1836,ISIA125,T,1,10,342,77,"33,34",17
1791,ISIA117,P,1,8,342,75,"35,36",19
1834,ISIA126,P,2,10,342,80,"37,38,39,40",25
1789,ISIA117,T,2,8,342,79,"46,47",18
1790,ISIA117,T,3,8,342,71,"49,50",18
1792,ISIA117,P,2,8,342,68,"54,55",18
1830,ISIA126,T,1,10,342,69,61,50
1793,ISIA117,P,3,8,342,68,"63,64",18
1832,ISIA126,P,1,10,342,93,"74,75,76,77",25
1822,ISIA132,P,1,10,344,89,"29,30,31,32",20
1783,ICSI678,T,1,8,344,91,"33,34",60
1824,ISIA124,T,1,10,344,69,39,38
1825,ISIA124,T,2,10,344,71,41,37
1827,ISIA124,P,1,10,344,83,"45,46,47,48",19
1784,ICSI678,P,1,8,344,82,"50,51",60
1826,ISIA124,P,1,10,344,80,"53,54,55,56",19
1829,ISIA124,P,2,10,344,68,"57,58,59,60",18
1785,ICSI678,L,1,8,344,64,"61,62",30
1828,ISIA124,P,2,10,344,68,"65,66,67,68",19
-13,ICSI678,L,1,8,344,65,"78,79",30
1648,ICSI673,T,2,4,346,86,"29,30",52
1647,ICSI673,T,1,4,346,71,"54,55",53
1808,ISIA122,P,1,9,349,81,"34,35,36,37",24
1747,ISIA114,L,1,7,349,66,"39,40",29
1748,ISIA114,L,1,7,349,66,"41,42",28
1809,ISIA122,P,1,9,349,69,"53,54,55,56",24
1749,ISIA114,L,2,7,349,65,"59,60",28
1755,ICSI677,T,1,7,350,71,"37,38",42
1757,ICSI677,L,1,7,350,65,"72,73,74,75",21
1758,ICSI677,L,1,7,350,65,"82,83,84,85",21
1756,ICSI677,T,2,7,350,69,"93,94",42
1595,ADMI779,T,2,2,351,82,"34,35",48
1564,ISIA100,T,2,1,351,84,"38,39",40
1563,ISIA100,T,1,1,351,82,"45,46",40
1566,ISIA100,P,2,1,354,72,"40,41,42,43",40
1565,ISIA100,P,1,1,354,74,"54,55,56,57",40
1636,ICSI672,P,2,3,355,71,"39,40",42
1639,ICSI672,L,2,3,355,65,"46,47",21
1640,ICSI672,L,2,3,355,65,"49,50",21
1635,ICSI672,P,1,3,355,90,"78,79",43
1674,ISIA103,T,1,4,355,70,"82,83",60
1676,ISIA103,P,1,4,355,91,"89,90",60
1675,ISIA103,T,2,4,355,68,"93,94",60
1677,ISIA103,P,2,4,355,69,"95,96",60
1788,ISIA117,T,1,8,356,72,"14,15",19
1750,ISIA113,T,1,7,356,89,"17,18",35
1751,ISIA113,T,2,7,356,91,"29,30",35
1805,ISIA123,T,1,9,356,89,"62,63",42
1806,ISIA123,P,1,9,356,71,"65,66,67,68",21
1807,ISIA123,P,1,9,356,89,"77,78,79,80",21
1547,ICSI506,T,2,1,357,73,"33,34",40
1546,ICSI506,T,1,1,357,89,"65,66",40
1846,ISIA107,T,3,6,358,68,"14,15",30
1717,ISIA107,T,2,6,358,75,"33,34",60
1716,ISIA107,T,1,6,358,93,"45,46",60
1720,ISIA107,L,2,6,358,64,"49,50,51,52",30
1847,ISIA107,T,3,6,358,86,"61,62",30
-11,ISIA116,L,1,8,358,53,"65,66,67,68",20
-2,ISIA107,L,1,6,358,62,"77,78,79,80",15
1718,ISIA107,L,1,6,358,64,"82,83,84,85",30
1719,ISIA107,L,1,6,358,64,"87,88,89,90",30
-1,ISIA107,L,1,6,358,49,"93,94,95,96",15
1618,ISIA101,T,1,3,360,72,"17,18",40
1620,ISIA101,P,1,3,360,74,"21,22,23",40
1619,ISIA101,T,2,3,360,93,"51,52",40
1621,ISIA101,P,2,3,360,77,"81,82,83",40
1814,ISIA129,P,1,10,361,92,"35,36,37,38",20
1815,ISIA129,L,1,10,361,47,"82,83,84,85",20
1580,HUMA1181,T,1,2,362,71,"7,8",60
1581,HUMA1181,T,2,2,362,93,"17,18",60
1583,HUMA1181,P,1,2,362,86,"40,41",60
1582,HUMA1181,T,3,2,362,73,"63,64",60
1585,HUMA1181,P,3,2,362,89,"71,72",60
1584,HUMA1181,P,2,2,362,89,"84,85",60
1589,CIEN768,T,4,2,363,74,"33,34",58
1593,CIEN768,P,4,2,363,72,"36,37,38,39",58
1587,CIEN768,T,2,2,363,91,"40,41",58
1588,CIEN768,T,3,2,363,75,"51,52",58
1591,CIEN768,P,2,2,363,75,"53,54,55,56",58
1586,CIEN768,T,1,2,363,88,"81,82",58
1590,CIEN768,P,1,2,363,93,"89,90,91,92",58
1592,CIEN768,P,3,2,363,75,"93,94,95,96",58
1629,CIEN769,T,1,3,364,68,"49,50",55
1630,CIEN769,P,1,3,364,73,"82,83,84,85",55
1632,CIEN769,L,1,3,364,65,"87,88,89,90",27
1631,CIEN769,L,1,3,364,64,"93,94,95,96",28
1682,HUMA1183,T,1,4,365,70,33,60
1683,HUMA1183,P,1,4,365,74,"46,47",60
1844,HUMA1183,T,2,4,365,74,52,60
1845,HUMA1183,P,2,4,365,75,"83,84",60
1786,ISIA118,T,1,8,366,74,"81,82",30
1787,ISIA118,P,1,8,366,72,"84,85",30
1567,HUMA900,T,1,1,368,79,34,40
1568,HUMA900,T,2,1,368,83,37,40
1570,HUMA900,P,2,1,368,87,"50,51",40
1569,HUMA900,P,1,1,368,93,"85,86",40
1598,ADMI779,P,1,2,369,88,"34,35,36,37",49
1597,ADMI779,T,4,2,369,92,"45,46",48
1600,ADMI779,P,3,2,369,90,"84,85,86,87",48
1594,ADMI779,T,1,2,370,68,"33,34",49
1601,ADMI779,P,4,2,370,73,"49,50,51,52",48
1596,ADMI779,T,3,2,370,69,"83,84",48
1599,ADMI779,P,2,2,370,79,"92,93,94,95",48
1571,CIEN754,T,1,2,372,73,"13,14",53
1555,CIEN753,T,1,1,372,68,"35,36",40
1572,CIEN754,T,2,2,372,75,"37,38",53
1573,CIEN754,T,3,2,372,70,"41,42",53
1556,CIEN753,T,2,1,372,91,"45,46",40
1575,CIEN754,P,2,2,372,78,"49,50,51,52",53
1558,CIEN753,P,2,1,372,77,"53,54,55,56",40
1574,CIEN754,P,1,2,372,88,"61,62,63,64",53
1557,CIEN753,P,1,1,372,71,"81,82,83,84",40
1576,CIEN754,P,3,2,373,89,"45,46,47,48",53
1577,HUMA1180,P,1,2,374,79,"3,4,5,6",60
1578,HUMA1180,P,2,2,374,71,"13,14,15,16",60
1579,HUMA1180,P,3,2,374,68,"29,30,31,32",60
1559,HUMA1179,T,1,1,374,88,"41,42",40
1560,HUMA1179,T,2,1,374,93,"47,48",40
1562,HUMA1179,P,2,1,374,91,"61,62,63,64",40
1561,HUMA1179,P,1,1,374,72,"93,94,95,96",40
1730,HUMA1185,T,1,6,375,74,"35,36",50
1731,HUMA1185,T,2,6,375,87,"46,47",50
1732,HUMA1185,P,1,6,375,69,"49,50",50
1733,HUMA1185,P,2,6,375,87,"84,85",50
1642,HUMA1182,T,2,3,376,74,37,27
1643,HUMA1182,T,3,3,376,73,38,26
1646,HUMA1182,P,3,3,376,75,"45,46",26
1641,HUMA1182,T,1,3,376,68,48,27
1644,HUMA1182,P,1,3,376,70,"71,72",27
1645,HUMA1182,P,2,3,376,72,"74,75",27
1816,ISIA131,P,1,10,377,91,"13,14,15,16",20
1817,ISIA131,L,1,10,377,50,"93,94,95,96",20
1615,CIEN755,T,2,3,378,72,"34,35",34
1614,CIEN755,T,1,3,378,75,"40,41",35
1542,CIEN752,T,1,1,378,69,"47,48",40
1544,CIEN752,P,1,1,378,70,"49,50,51,52",40
1617,CIEN755,P,2,3,378,73,"53,54,55,56",34
1616,CIEN755,P,1,3,378,72,"61,62,63,64",35
1543,CIEN752,T,2,1,378,74,"83,84",40
1545,CIEN752,P,2,1,378,71,"85,86,87,88",40
1655,HUMA1184,T,1,4,379,73,"36,37",60
1657,HUMA1184,P,1,4,379,75,"49,50",60
1656,HUMA1184,T,2,4,379,70,"62,63",60
1658,HUMA1184,P,2,4,379,86,"85,86",60
