Section ID,Codigo Curso,Tipo Sesion,Liga,Ciclo,Profesor ID,Aula ID,Franjas Horarias,Alumnos Proyectados
1543,CIEN752,TEORIA,2,1,353,88,31,40
1556,CIEN753,TEORIA,2,1,353,87,32,40
1796,ISIA119,LABORATORIO,1,9,353,91,76,0
1617,CIEN755,PRACTICA,2,3,353,93,77,34
1820,ISIA130,PRACTICA,1,10,353,78,78,20
1571,CIEN754,TEORIA,1,2,353,93,79,53
1794,ISIA119,TEORIA,1,9,353,89,80,55
1819,ISIA133,LABORATORIO,1,10,353,80,82,20
1555,CIEN753,TEORIA,1,1,353,92,83,40
1574,CIEN754,PRACTICA,1,2,353,89,84,53
1572,CIEN754,TEORIA,2,2,353,93,85,53
1655,HUMA1184,TEORIA,1,4,353,86,86,60
1616,CIEN755,PRACTICA,1,3,353,79,88,35
1615,CIEN755,TEORIA,2,3,353,81,89,34
1818,ISIA133,PRACTICA,1,10,353,79,91,20
1657,HUMA1184,PRACTICA,1,4,353,93,92,60
1544,CIEN752,PRACTICA,1,1,353,86,94,40
1795,ISIA119,TEORIA,2,9,353,88,95,55
1545,CIEN752,PRACTICA,2,1,353,90,96,40
1762,ISIA110,TEORIA,2,7,354,84,11,33
1695,ISIA106A,TEORIA,2,5,354,91,36,31
1638,ICSI672,LABORATORIO,1,3,355,78,54,21
1813,ISIA128,LABORATORIO,1,10,357,88,86,20
1811,ISIA127,LABORATORIO,1,10,357,90,89,20
1810,ISIA127,PRACTICA,1,10,357,72,93,20
1800,ISIA120,LABORATORIO,1,9,358,93,2,0
1790,ISIA117,TEORIA,3,8,358,78,5,18
1792,ISIA117,PRACTICA,2,8,358,91,10,18
1721,ISIA107,LABORATORIO,2,6,358,92,12,45
1793,ISIA117,PRACTICA,3,8,358,83,26,18
1791,ISIA117,PRACTICA,1,8,358,93,28,19
1784,ICSI678,PRACTICA,1,8,358,86,32,60
1720,ISIA107,LABORATORIO,2,6,358,90,80,45
1789,ISIA117,TEORIA,2,8,358,87,85,18
1718,ISIA107,LABORATORIO,1,6,358,88,87,45
1719,ISIA107,LABORATORIO,1,6,358,80,90,45
1798,ISIA120,TEORIA,1,9,358,86,91,55
1717,ISIA107,TEORIA,2,6,358,106,93,90
1788,ISIA117,TEORIA,1,8,358,92,94,19
1785,ICSI678,LABORATORIO,1,8,358,86,96,60
1763,ISIA110,LABORATORIO,1,7,359,80,6,18
1767,ISIA110,LABORATORIO,2,7,359,93,7,18
1766,ISIA110,LABORATORIO,2,7,359,91,28,18
1761,ISIA110,TEORIA,1,7,359,82,83,33
1764,ISIA110,LABORATORIO,1,7,359,86,85,18
1778,ISIA116,LABORATORIO,2,8,360,86,1,50
1779,ICSI546,TEORIA,1,8,360,92,2,35
1781,ICSI546,PRACTICA,1,8,360,92,3,35
1773,ISIA115,LABORATORIO,1,8,360,86,4,38
1780,ICSI546,TEORIA,2,8,360,89,13,35
1619,ISIA101,TEORIA,2,3,360,88,30,40
1782,ICSI546,PRACTICA,2,8,360,91,31,35
1621,ISIA101,PRACTICA,2,3,360,86,79,40
1775,ISIA116,TEORIA,1,8,360,88,80,50
1774,ISIA115,LABORATORIO,2,8,360,91,83,37
1776,ISIA116,TEORIA,2,8,360,86,88,50
1771,ISIA115,TEORIA,1,8,360,92,89,38
1620,ISIA101,PRACTICA,1,3,360,88,91,40
1772,ISIA115,TEORIA,2,8,360,78,93,37
1777,ISIA116,LABORATORIO,1,8,360,92,95,50
1618,ISIA101,TEORIA,1,3,360,77,96,40
1814,ISIA129,PRACTICA,1,10,361,90,29,20
1815,ISIA129,LABORATORIO,1,10,361,83,30,20
1586,CIEN768,TEORIA,1,2,363,90,12,58
1592,CIEN768,PRACTICA,3,2,363,83,29,58
1587,CIEN768,TEORIA,2,2,363,92,31,58
1591,CIEN768,PRACTICA,2,2,363,83,77,58
1593,CIEN768,PRACTICA,4,2,363,93,80,58
1590,CIEN768,PRACTICA,1,2,363,87,86,58
1589,CIEN768,TEORIA,4,2,363,89,96,58
1632,CIEN769,LABORATORIO,1,3,364,90,28,27
1826,ISIA124,PRACTICA,1,10,364,88,70,19
1631,CIEN769,LABORATORIO,1,3,364,78,92,28
1629,CIEN769,TEORIA,1,3,364,92,93,55
1630,CIEN769,PRACTICA,1,3,364,89,94,55
1807,ISIA123,PRACTICA,1,9,365,90,51,21
1550,ICSI506,LABORATORIO,1,1,371,87,1,16
1567,HUMA900,TEORIA,1,1,371,92,9,40
1548,ICSI506,PRACTICA,1,1,371,92,11,0
1569,HUMA900,PRACTICA,1,1,371,86,13,40
1740,CIEN747,PRACTICA,1,6,371,88,25,0
1549,ICSI506,PRACTICA,2,1,371,87,26,0
1570,HUMA900,PRACTICA,2,1,371,91,85,40
1546,ICSI506,TEORIA,1,1,371,92,86,40
1551,ICSI506,LABORATORIO,1,1,371,80,88,16
1554,ICSI506,LABORATORIO,2,1,371,83,89,16
1553,ICSI506,LABORATORIO,2,1,371,92,90,16
1547,ICSI506,TEORIA,2,1,371,82,91,40
1552,ICSI506,LABORATORIO,1,1,371,89,92,16
1568,HUMA900,TEORIA,2,1,371,89,95,40
1580,HUMA1181,TEORIA,1,2,372,93,93,60
1679,ISIA103,LABORATORIO,1,4,373,89,1,30
1640,ICSI672,LABORATORIO,2,3,373,89,11,21
1681,ISIA103,LABORATORIO,2,4,373,87,14,30
1677,ISIA103,PRACTICA,2,4,373,93,16,60
1675,ISIA103,TEORIA,2,4,373,92,30,60
1639,ICSI672,LABORATORIO,2,3,373,81,31,21
1633,ICSI672,TEORIA,1,3,373,90,32,43
1674,ISIA103,TEORIA,1,4,373,87,79,60
1636,ICSI672,PRACTICA,2,3,373,83,80,42
1680,ISIA103,LABORATORIO,2,4,373,89,81,30
1637,ICSI672,LABORATORIO,1,3,373,88,83,22
1634,ICSI672,TEORIA,2,3,373,93,84,42
1678,ISIA103,LABORATORIO,1,4,373,90,87,30
1635,ICSI672,PRACTICA,1,3,373,91,90,43
1676,ISIA103,PRACTICA,1,4,373,88,93,60
1561,HUMA1179,PRACTICA,1,1,374,86,2,40
1578,HUMA1180,PRACTICA,1,2,374,89,30,60
1579,HUMA1180,PRACTICA,1,2,374,93,90,60
1577,HUMA1180,PRACTICA,1,2,374,90,92,60
1731,HUMA1185,TEORIA,2,6,375,74,28,50
1604,ICSI509,TEORIA,3,2,375,87,52,51
1642,HUMA1182,TEORIA,2,3,376,86,5,27
1645,HUMA1182,PRACTICA,2,3,376,88,6,27
1643,HUMA1182,TEORIA,3,3,376,84,8,26
1646,HUMA1182,PRACTICA,3,3,376,88,9,26
1747,ISIA114,LABORATORIO,1,7,376,90,10,29
1759,ICSI677,LABORATORIO,2,7,376,86,14,21
1749,ISIA114,LABORATORIO,2,7,376,93,15,28
1644,HUMA1182,PRACTICA,1,3,376,92,29,27
1770,ISIA111,LABORATORIO,1,7,376,79,31,30
1748,ISIA114,LABORATORIO,1,7,376,89,76,28
1757,ICSI677,LABORATORIO,1,7,376,82,79,21
1745,ISIA114,TEORIA,1,7,376,92,80,43
1769,ISIA111,LABORATORIO,1,7,376,89,86,30
1641,HUMA1182,TEORIA,1,3,376,78,87,27
1755,ICSI677,TEORIA,1,7,376,88,89,42
1758,ICSI677,LABORATORIO,1,7,376,81,90,21
1760,ICSI677,LABORATORIO,2,7,376,86,92,21
1746,ISIA114,TEORIA,2,7,376,88,94,42
1768,ISIA111,TEORIA,1,7,376,86,95,60
1756,ICSI677,TEORIA,2,7,376,92,96,42
